x_water,T_water,,x_rxn,T_rxn
0.02262,321.4501346,,0.01611,321.5717627
0.02263,321.4475746,,0.01612,321.5694862
0.02265,321.4453615,,0.01613,321.5672098
0.02267,321.4432871,,0.01614,321.5649337
0.02269,321.4410046,,0.01615,321.5626578
0.02271,321.4386759,,0.01616,321.5603821
0.02273,321.4360003,,0.01617,321.5581066
0.02274,321.4336716,,0.01618,321.5558312
0.02274,321.431366,,0.01619,321.5535561
0.02279,321.4287135,,0.0162,321.5512812
0.02280,321.4260378,,0.01621,321.5490064
0.02283,321.423501,,0.01622,321.5467319
0.02284,321.4209872,,0.01623,321.5444575
0.02286,321.4187741,,0.01624,321.5421834
0.02288,321.4163298,,0.01625,321.5399094
0.02290,321.4137929,,0.01626,321.5376356
0.02292,321.4114179,,0.01627,321.5353621
0.02293,321.4090661,,0.01628,321.5330887
0.02294,321.4068299,,0.01629,321.5308155
0.02300,321.4045936,,0.0163,321.5285425
0.02301,321.402288,,0.01631,321.5262698
0.02303,321.4000981,,0.01632,321.5239972
0.02305,321.3979775,,0.01633,321.5217248
0.02307,321.3957644,,0.01634,321.5194526
0.02309,321.3934357,,0.01635,321.5171806
0.02310,321.3910607,,0.01636,321.5149088
0.02313,321.388732,,0.01637,321.5126371
0.02314,321.3864727,,0.01638,321.5103657
0.02319,321.3843289,,0.01639,321.5080945
0.02320,321.3819077,,0.0164,321.5058235
0.02322,321.3794402,,0.01641,321.5035527
0.02324,321.3770421,,0.01642,321.501282
0.02326,321.3747597,,0.01643,321.4990116
0.02328,321.3722922,,0.01644,321.4967413
0.02329,321.369686,,0.01645,321.4944713
0.02332,321.3675885,,0.01646,321.4922014
0.02333,321.3652829,,0.01647,321.4899318
0.02337,321.3630236,,0.01648,321.4876623
0.02339,321.3608799,,0.01649,321.485393
0.02341,321.3584124,,0.0165,321.483124
0.02343,321.35576,,0.01651,321.4808551
0.02345,321.3531075,,0.01652,321.4785864
0.02347,321.3508713,,0.01653,321.4763179
0.02349,321.3484038,,0.01654,321.4740496
0.02351,321.3459132,,0.01655,321.4717815
0.02352,321.343492,,0.01656,321.4695136
0.02356,321.340932,,0.01657,321.4672459
0.02358,321.3387189,,0.01658,321.4649784
0.02360,321.3361127,,0.01659,321.4627111
0.02362,321.333229,,0.0166,321.460444
0.02364,321.3305303,,0.01661,321.4581771
0.02366,321.3283634,,0.01662,321.4559103
0.02368,321.3261272,,0.01663,321.4536438
0.02370,321.3237754,,0.01664,321.4513775
0.02371,321.3212617,,0.01665,321.4491113
0.02375,321.3186092,,0.01666,321.4468454
0.02377,321.3162111,,0.01667,321.4445796
0.02379,321.3139518,,0.01668,321.4423141
0.02381,321.3116,,0.01669,321.4400487
0.02383,321.309225,,0.0167,321.4377835
0.02385,321.3068732,,0.01671,321.4355186
0.02387,321.3046601,,0.01672,321.4332538
0.02388,321.3021927,,0.01673,321.4309892
0.02390,321.2998408,,0.01674,321.4287248
0.02395,321.2975121,,0.01675,321.4264606
0.02396,321.2953453,,0.01676,321.4241966
0.02398,321.2930629,,0.01677,321.4219328
0.02400,321.2907573,,0.01678,321.4196692
0.02402,321.2884055,,0.01679,321.4174058
0.02404,321.2858455,,0.0168,321.4151426
0.02405,321.2837481,,0.01681,321.4128795
0.02408,321.2814888,,0.01682,321.4106167
0.02409,321.2788363,,0.01683,321.4083541
0.02413,321.276392,,0.01684,321.4060916
0.02415,321.2739014,,0.01685,321.4038294
0.02417,321.2715496,,0.01686,321.4015673
0.02419,321.2689203,,0.01687,321.3993055
0.02421,321.2664528,,0.01688,321.3970438
0.02423,321.2640316,,0.01689,321.3947824
0.02424,321.2617261,,0.0169,321.3925211
0.02427,321.2596518,,0.01691,321.39026
0.02428,321.2571843,,0.01692,321.3879991
0.02432,321.2546706,,0.01693,321.3857384
0.02434,321.2522725,,0.01694,321.3834779
0.02436,321.2500826,,0.01695,321.3812176
0.02437,321.2478233,,0.01696,321.3789575
0.02440,321.2454946,,0.01697,321.3766976
0.02441,321.2430041,,0.01698,321.3744379
0.02444,321.2405597,,0.01699,321.3721784
0.02445,321.2381385,,0.017,321.3699191
0.02448,321.2355786,,0.01701,321.3676599
0.02448,321.2329724,,0.01702,321.365401
0.02453,321.2304125,,0.01703,321.3631423
0.02455,321.2282688,,0.01704,321.3608837
0.02457,321.2263332,,0.01705,321.3586254
0.02459,321.2240971,,0.01706,321.3563672
0.02460,321.2218146,,0.01707,321.3541092
0.02462,321.2192547,,0.01708,321.3518515
0.02464,321.216741,,0.01709,321.3495939
0.02466,321.2142967,,0.0171,321.3473365
0.02468,321.2116905,,0.01711,321.3450793
0.02469,321.2093156,,0.01712,321.3428223
0.02474,321.2072182,,0.01713,321.3405655
0.02476,321.2049357,,0.01714,321.3383089
0.02477,321.2028152,,0.01715,321.3360525
0.02479,321.2003246,,0.01716,321.3337963
0.02482,321.1977878,,0.01717,321.3315403
0.02484,321.1953435,,0.01718,321.3292844
0.02485,321.193038,,0.01719,321.3270288
0.02487,321.1906168,,0.0172,321.3247734
0.02489,321.1881031,,0.01721,321.3225181
0.02493,321.1856125,,0.01722,321.3202631
0.02495,321.1831451,,0.01723,321.3180082
0.02497,321.1808627,,0.01724,321.3157535
0.02498,321.1780946,,0.01725,321.3134991
0.02500,321.1751647,,0.01726,321.3112448
0.02502,321.1724197,,0.01727,321.3089907
0.02504,321.1700911,,0.01728,321.3067368
0.02506,321.1679474,,0.01729,321.3044831
0.02508,321.1658037,,0.0173,321.3022296
0.02512,321.163452,,0.01731,321.2999763
0.02513,321.161262,,0.01732,321.2977232
0.02516,321.1590028,,0.01733,321.2954703
0.02518,321.1567897,,0.01734,321.2932176
0.02519,321.1543917,,0.01735,321.290965
0.02521,321.1519474,,0.01736,321.2887127
0.02523,321.1494106,,0.01737,321.2864606
0.02525,321.1469663,,0.01738,321.2842086
0.02527,321.1447301,,0.01739,321.2819569
0.02531,321.1423321,,0.0174,321.2797053
0.02532,321.1401884,,0.01741,321.2774539
0.02534,321.1377904,,0.01742,321.2752028
0.02536,321.1354617,,0.01743,321.2729518
0.02538,321.1329481,,0.01744,321.270701
0.02540,321.1304806,,0.01745,321.2684504
0.02542,321.1280132,,0.01746,321.2662
0.02543,321.1254302,,0.01747,321.2639498
0.02546,321.1231015,,0.01748,321.2616998
0.02550,321.1206341,,0.01749,321.25945
0.02552,321.1181667,,0.0175,321.2572003
0.02553,321.1155605,,0.01751,321.2549509
0.02555,321.1132319,,0.01752,321.2527017
0.02557,321.111042,,0.01753,321.2504526
0.02559,321.1086902,,0.01754,321.2482038
0.02561,321.1063847,,0.01755,321.2459551
0.02562,321.1042641,,0.01756,321.2437067
0.02565,321.1024211,,0.01757,321.2414584
0.02565,321.1005781,,0.01758,321.2392103
0.02566,321.0982726,,0.01759,321.2369624
0.02570,321.0956664,,0.0176,321.2347148
0.02572,321.0929678,,0.01761,321.2324673
0.02574,321.0905466,,0.01762,321.23022
0.02576,321.0883336,,0.01763,321.2279729
0.02578,321.0859124,,0.01764,321.2257259
0.02580,321.0832138,,0.01765,321.2234792
0.02582,321.0804457,,0.01766,321.2212327
0.02584,321.0777933,,0.01767,321.2189864
0.02584,321.075534,,0.01768,321.2167402
0.02585,321.073321,,0.01769,321.2144943
0.02589,321.0708074,,0.0177,321.2122485
0.02591,321.0682475,,0.01771,321.210003
0.02593,321.0657338,,0.01772,321.2077576
0.02595,321.0634283,,0.01773,321.2055124
0.02597,321.0612153,,0.01774,321.2032674
0.02599,321.0586091,,0.01775,321.2010226
0.02600,321.0560492,,0.01776,321.198778
0.02602,321.0534199,,0.01777,321.1965336
0.02604,321.0508369,,0.01778,321.1942894
0.02609,321.048832,,0.01779,321.1920454
0.02610,321.0465728,,0.0178,321.1898016
0.02612,321.0440591,,0.01781,321.187558
0.02614,321.0414992,,0.01782,321.1853145
0.02616,321.03924,,0.01783,321.1830713
0.02618,321.0369344,,0.01784,321.1808282
0.02619,321.0344902,,0.01785,321.1785854
0.02622,321.0321847,,0.01786,321.1763427
0.02623,321.0297635,,0.01787,321.1741003
0.02627,321.0273424,,0.01788,321.171858
0.02629,321.0251756,,0.01789,321.1696159
0.02631,321.0225464,,0.0179,321.167374
0.02633,321.0199171,,0.01791,321.1651323
0.02635,321.0173341,,0.01792,321.1628908
0.02637,321.0149592,,0.01793,321.1606495
0.02639,321.0124918,,0.01794,321.1584084
0.02641,321.0102325,,0.01795,321.1561674
0.02642,321.0077883,,0.01796,321.1539267
0.02646,321.0053903,,0.01797,321.1516862
0.02648,321.0030154,,0.01798,321.1494458
0.02650,321.0003398,,0.01799,321.1472057
0.02652,320.9976412,,0.018,321.1449657
0.02654,320.9951507,,0.01801,321.1427259
0.02655,320.9930764,,0.01802,321.1404864
0.02658,320.9908866,,0.01803,321.138247
0.02659,320.9883267,,0.01804,321.1360078
0.02661,320.9860906,,0.01805,321.1337688
0.02665,320.9838544,,0.01806,321.13153
0.02667,320.9815027,,0.01807,321.1292914
0.02669,320.9788966,,0.01808,321.1270529
0.02671,320.9765217,,0.01809,321.1248147
0.02673,320.9739618,,0.0181,321.1225767
0.02675,320.9715175,,0.01811,321.1203388
0.02677,320.9691889,,0.01812,321.1181012
0.02678,320.9666753,,0.01813,321.1158637
0.02681,320.9640923,,0.01814,321.1136265
0.02684,320.9615324,,0.01815,321.1113894
0.02686,320.9590881,,0.01816,321.1091525
0.02688,320.9567364,,0.01817,321.1069158
0.02690,320.9542459,,0.01818,321.1046793
0.02692,320.9516398,,0.01819,321.102443
0.02693,320.9488255,,0.0182,321.1002069
0.02696,320.9462194,,0.01821,321.097971
0.02697,320.9436595,,0.01822,321.0957353
0.02700,320.9408683,,0.01823,321.0934997
0.02700,320.9383778,,0.01824,321.0912644
0.02705,320.9358411,,0.01825,321.0890293
0.02707,320.93342,,0.01826,321.0867943
0.02709,320.9309757,,0.01827,321.0845595
0.02711,320.9287396,,0.01828,321.082325
0.02712,320.9265498,,0.01829,321.0800906
0.02715,320.924198,,0.0183,321.0778564
0.02716,320.9218231,,0.01831,321.0756224
0.02718,320.9192864,,0.01832,321.0733886
0.02720,320.9167959,,0.01833,321.071155
0.02721,320.9143748,,0.01834,321.0689216
0.02724,320.9119768,,0.01835,321.0666884
0.02728,320.9096019,,0.01836,321.0644553
0.02730,320.9072733,,0.01837,321.0622225
0.02731,320.9047366,,0.01838,321.0599898
0.02733,320.9020842,,0.01839,321.0577574
0.02735,320.8996862,,0.0184,321.0555251
0.02737,320.8974039,,0.01841,321.0532931
0.02739,320.8947978,,0.01842,321.0510612
0.02740,320.8923535,,0.01843,321.0488295
0.02743,320.8897705,,0.01844,321.046598
0.02744,320.8875344,,0.01845,321.0443667
0.02749,320.8850902,,0.01846,321.0421356
0.02751,320.8827847,,0.01847,321.0399047
0.02752,320.8804561,,0.01848,321.0376739
0.02754,320.8782663,,0.01849,321.0354434
0.02756,320.8761689,,0.0185,321.0332131
0.02758,320.8738634,,0.01851,321.0309829
0.02760,320.8714423,,0.01852,321.0287529
0.02762,320.8689519,,0.01853,321.0265232
0.02763,320.866577,,0.01854,321.0242936
0.02763,320.8646416,,0.01855,321.0220642
0.02768,320.8625673,,0.01856,321.019835
0.02769,320.8601231,,0.01857,321.017606
0.02771,320.8577945,,0.01858,321.0153772
0.02773,320.8553734,,0.01859,321.0131486
0.02775,320.853253,,0.0186,321.0109202
0.02777,320.8511788,,0.01861,321.0086919
0.02778,320.8487114,,0.01862,321.0064639
0.02781,320.8461053,,0.01863,321.0042361
0.02782,320.8436379,,0.01864,321.0020084
0.02787,320.8413787,,0.01865,320.9997809
0.02788,320.839212,,0.01866,320.9975537
0.02790,320.836814,,0.01867,320.9953266
0.02792,320.8343698,,0.01868,320.9930997
0.02794,320.8317637,,0.01869,320.990873
0.02796,320.8292964,,0.0187,320.9886465
0.02797,320.8269215,,0.01871,320.9864202
0.02800,320.8248011,,0.01872,320.984194
0.02801,320.8225187,,0.01873,320.9819681
0.02805,320.8199589,,0.01874,320.9797424
0.02807,320.8174684,,0.01875,320.9775168
0.02809,320.8150242,,0.01876,320.9752915
0.02811,320.8126956,,0.01877,320.9730663
0.02813,320.8104133,,0.01878,320.9708413
0.02815,320.8081772,,0.01879,320.9686165
0.02817,320.8058024,,0.0188,320.966392
0.02819,320.8031963,,0.01881,320.9641676
0.02820,320.8006827,,0.01882,320.9619433
0.02824,320.7985391,,0.01883,320.9597193
0.02826,320.7960949,,0.01884,320.9574955
0.02828,320.7936044,,0.01885,320.9552719
0.02830,320.7910677,,0.01886,320.9530484
0.02832,320.7886004,,0.01887,320.9508252
0.02834,320.7862718,,0.01888,320.9486021
0.02836,320.7839895,,0.01889,320.9463792
0.02838,320.7818921,,0.0189,320.9441566
0.02839,320.7795173,,0.01891,320.9419341
0.02843,320.7773737,,0.01892,320.9397118
0.02845,320.775022,,0.01893,320.9374897
0.02847,320.7726935,,0.01894,320.9352678
0.02849,320.7701105,,0.01895,320.9330461
0.02851,320.76762,,0.01896,320.9308245
0.02852,320.7650139,,0.01897,320.9286032
0.02855,320.7626622,,0.01898,320.926382
0.02856,320.7604493,,0.01899,320.9241611
0.02858,320.7578201,,0.019,320.9219403
0.02862,320.7551446,,0.01901,320.9197197
0.02864,320.7525848,,0.01902,320.9174994
0.02866,320.7502562,,0.01903,320.9152792
0.02868,320.7477426,,0.01904,320.9130592
0.02870,320.7451828,,0.01905,320.9108394
0.02872,320.742808,,0.01906,320.9086197
0.02873,320.7404794,,0.01907,320.9064003
0.02875,320.7383358,,0.01908,320.9041811
0.02877,320.7360998,,0.01909,320.901962
0.02881,320.7337018,,0.0191,320.8997432
0.02883,320.7314195,,0.01911,320.8975245
0.02885,320.7291835,,0.01912,320.895306
0.02887,320.7268318,,0.01913,320.8930878
0.02889,320.7242488,,0.01914,320.8908697
0.02890,320.7215271,,0.01915,320.8886518
0.02893,320.7188516,,0.01916,320.8864341
0.02894,320.7162918,,0.01917,320.8842165
0.02896,320.7139632,,0.01918,320.8819992
0.02897,320.7115191,,0.01919,320.8797821
0.02902,320.7091211,,0.0192,320.8775651
0.02904,320.7068388,,0.01921,320.8753484
0.02906,320.7048109,,0.01922,320.8731318
0.02907,320.7026442,,0.01923,320.8709154
0.02910,320.6999919,,0.01924,320.8686993
0.02912,320.6974552,,0.01925,320.8664833
0.02913,320.6949647,,0.01926,320.8642675
0.02915,320.6927518,,0.01927,320.8620519
0.02917,320.6905851,,0.01928,320.8598364
0.02921,320.6880484,,0.01929,320.8576212
0.02923,320.685743,,0.0193,320.8554062
0.02925,320.6833682,,0.01931,320.8531913
0.02927,320.6814097,,0.01932,320.8509767
0.02928,320.6792892,,0.01933,320.8487622
0.02930,320.6770069,,0.01934,320.8465479
0.02932,320.6746553,,0.01935,320.8443338
0.02934,320.672373,,0.01936,320.84212
0.02936,320.6700675,,0.01937,320.8399063
0.02937,320.6675771,,0.01938,320.8376927
0.02937,320.6648323,,0.01939,320.8354794
0.02942,320.66218,,0.0194,320.8332663
0.02944,320.6597358,,0.01941,320.8310533
0.02945,320.6575922,,0.01942,320.8288406
0.02947,320.6554487,,0.01943,320.826628
0.02949,320.6530508,,0.01944,320.8244157
0.02951,320.6506991,,0.01945,320.8222035
0.02952,320.6483705,,0.01946,320.8199915
0.02957,320.6461808,,0.01947,320.8177797
0.02959,320.6438522,,0.01948,320.8155681
0.02961,320.6413155,,0.01949,320.8133567
0.02962,320.6388713,,0.0195,320.8111454
0.02965,320.6364734,,0.01951,320.8089344
0.02966,320.6343068,,0.01952,320.8067235
0.02968,320.6321401,,0.01953,320.8045129
0.02970,320.6297884,,0.01954,320.8023024
0.02972,320.627483,,0.01955,320.8000921
0.02976,320.6252007,,0.01956,320.7978821
0.02978,320.6232422,,0.01957,320.7956722
0.02979,320.6207286,,0.01958,320.7934625
0.02982,320.6182382,,0.01959,320.7912529
0.02984,320.6156553,,0.0196,320.7890436
0.02986,320.6132805,,0.01961,320.7868345
0.02987,320.6110907,,0.01962,320.7846255
0.02989,320.6086697,,0.01963,320.7824168
0.02991,320.6064336,,0.01964,320.7802082
0.02995,320.6041745,,0.01965,320.7779998
0.02997,320.6019847,,0.01966,320.7757917
0.02999,320.599633,,0.01967,320.7735837
0.03000,320.5970964,,0.01968,320.7713759
0.03003,320.5943747,,0.01969,320.7691682
0.03005,320.5919537,,0.0197,320.7669608
0.03006,320.589787,,0.01971,320.7647536
0.03007,320.5873197,,0.01972,320.7625465
0.03010,320.5847137,,0.01973,320.7603397
0.03014,320.582362,,0.01974,320.758133
0.03016,320.5801954,,0.01975,320.7559265
0.03018,320.57789,,0.01976,320.7537203
0.03019,320.5753533,,0.01977,320.7515142
0.03022,320.572886,,0.01978,320.7493083
0.03024,320.5704881,,0.01979,320.7471025
0.03025,320.5683446,,0.0198,320.744897
0.03026,320.5659467,,0.01981,320.7426917
0.03029,320.5633869,,0.01982,320.7404865
0.03030,320.5610583,,0.01983,320.7382816
0.03035,320.5590073,,0.01984,320.7360768
0.03037,320.5569332,,0.01985,320.7338722
0.03038,320.5544428,,0.01986,320.7316678
0.03040,320.552068,,0.01987,320.7294636
0.03042,320.5496932,,0.01988,320.7272596
0.03044,320.5472722,,0.01989,320.7250558
0.03046,320.5449899,,0.0199,320.7228522
0.03048,320.5424995,,0.01991,320.7206488
0.03049,320.5400322,,0.01992,320.7184455
0.03053,320.5377037,,0.01993,320.7162424
0.03056,320.5354446,,0.01994,320.7140396
0.03057,320.5332317,,0.01995,320.7118369
0.03059,320.5307644,,0.01996,320.7096344
0.03061,320.528459,,0.01997,320.7074321
0.03063,320.5262924,,0.01998,320.70523
0.03065,320.5240101,,0.01999,320.7030281
0.03067,320.5216585,,0.02,320.7008263
0.03067,320.5192374,,0.02001,320.6986248
0.03068,320.5168858,,0.02002,320.6964234
0.03072,320.5146498,,0.02003,320.6942223
0.03074,320.5124369,,0.02004,320.6920213
0.03077,320.5102009,,0.02005,320.6898205
0.03078,320.5075255,,0.02006,320.6876199
0.03080,320.5049195,,0.02007,320.6854195
0.03082,320.5023366,,0.02008,320.6832193
0.03084,320.4999387,,0.02009,320.6810193
0.03086,320.4979339,,0.0201,320.6788194
0.03087,320.4956979,,0.02011,320.6766198
0.03087,320.4933232,,0.02012,320.6744203
0.03092,320.4909484,,0.02013,320.6722211
0.03093,320.4884811,,0.02014,320.670022
0.03095,320.4864995,,0.02015,320.6678231
0.03097,320.4846335,,0.02016,320.6656244
0.03099,320.4823975,,0.02017,320.6634259
0.03101,320.4799071,,0.02018,320.6612275
0.03102,320.4775555,,0.02019,320.6590294
0.03105,320.475227,,0.0202,320.6568315
0.03106,320.4731066,,0.02021,320.6546337
0.03111,320.4708244,,0.02022,320.6524361
0.03112,320.4684959,,0.02023,320.6502388
0.03114,320.4662136,,0.02024,320.6480416
0.03116,320.4639776,,0.02025,320.6458446
0.03118,320.4616722,,0.02026,320.6436478
0.03120,320.4594594,,0.02027,320.6414511
0.03121,320.4570152,,0.02028,320.6392547
0.03124,320.4543398,,0.02029,320.6370585
0.03125,320.4517338,,0.0203,320.6348624
0.03130,320.4492434,,0.02031,320.6326665
0.03131,320.4466837,,0.02032,320.6304709
0.03133,320.4444708,,0.02033,320.6282754
0.03135,320.4422348,,0.02034,320.6260801
0.03137,320.4399988,,0.02035,320.623885
0.03139,320.4375084,,0.02036,320.62169
0.03140,320.4349718,,0.02037,320.6194953
0.03143,320.4325508,,0.02038,320.6173008
0.03144,320.4302223,,0.02039,320.6151064
0.03148,320.42794,,0.0204,320.6129122
0.03150,320.4252647,,0.02041,320.6107183
0.03152,320.4230287,,0.02042,320.6085245
0.03154,320.4205383,,0.02043,320.6063309
0.03156,320.4181867,,0.02044,320.6041375
0.03158,320.4159276,,0.02045,320.6019443
0.03160,320.4136453,,0.02046,320.5997512
0.03162,320.4115481,,0.02047,320.5975584
0.03163,320.4094046,,0.02048,320.5953657
0.03167,320.4072843,,0.02049,320.5931733
0.03169,320.4050945,,0.0205,320.590981
0.03171,320.4024423,,0.02051,320.5887889
0.03173,320.3997438,,0.02052,320.586597
0.03175,320.3972303,,0.02053,320.5844053
0.03177,320.3952949,,0.02054,320.5822138
0.03179,320.3931052,,0.02055,320.5800224
0.03181,320.3907304,,0.02056,320.5778313
0.03182,320.3881476,,0.02057,320.5756403
0.03186,320.3857035,,0.02058,320.5734495
0.03188,320.3836756,,0.02059,320.571259
0.03190,320.3811621,,0.0206,320.5690686
0.03192,320.3788105,,0.02061,320.5668784
0.03194,320.376482,,0.02062,320.5646884
0.03196,320.3741073,,0.02063,320.5624985
0.03198,320.3716169,,0.02064,320.5603089
0.03200,320.3692653,,0.02065,320.5581194
0.03201,320.36696,,0.02066,320.5559302
0.03205,320.3645852,,0.02067,320.5537411
0.03207,320.3624649,,0.02068,320.5515522
0.03209,320.3601595,,0.02069,320.5493635
0.03211,320.3577385,,0.0207,320.547175
0.03213,320.3552251,,0.02071,320.5449867
0.03215,320.3529891,,0.02072,320.5427986
0.03217,320.3509381,,0.02073,320.5406106
0.03218,320.3487946,,0.02074,320.5384229
0.03220,320.3464893,,0.02075,320.5362353
0.03222,320.3441608,,0.02076,320.5340479
0.03223,320.3417861,,0.02077,320.5318607
0.03224,320.3395964,,0.02078,320.5296737
0.03228,320.3373373,,0.02079,320.5274869
