Time,Conductivity (mS),Conductivity @25*C (microS),Temperature,,
18:48:41,1841,1823.68,25.5,,
18:48:42,2273,2210.01,26.5,,
18:48:43,1971,1952.45,25.5,,
18:48:44,1826,1783.64,26.25,,
18:48:45,1828,1802.32,25.75,,
18:48:46,1832,1814.76,25.5,,
18:48:47,1833,1815.75,25.5,,
18:48:48,1839,1830.31,25.25,,
18:48:49,1832,1789.5,26.25,,
18:48:50,1836,1836,25,,
18:48:51,1836,1793.41,26.25,,
18:48:52,1841,1858.66,24.5,,
18:48:53,1841,1815.13,25.75,,
18:48:54,1844,1826.65,25.5,,
18:48:55,2260,2197.37,26.5,,
18:48:56,2037,2008.38,25.75,,
18:48:57,1821,1803.86,25.5,,
18:48:58,1825,1799.36,25.75,,
18:48:59,1832,1840.74,24.75,,
18:49:00,1834,1799.8,26,,
18:49:01,1929,1919.88,25.25,,
18:49:02,2271,2228.66,26,,
18:49:03,2064,2064,25,,
18:49:04,1814,1788.51,25.75,,
18:49:04,1821,1803.86,25.5,,
18:49:05,1823,1772.48,26.5,,
18:49:06,1822,1788.03,26,,
18:49:07,1825,1842.5,24.5,,
18:49:08,1829,1803.3,25.75,,
18:49:09,1827,1818.36,25.25,,
18:49:10,1993,1965,25.75,,
18:49:11,2059,2059,25,,
18:49:12,1824,1789.99,26,,
18:49:13,1827,1809.81,25.5,,
18:49:14,1832,1789.5,26.25,,
18:49:15,1838,1812.18,25.75,,
18:49:16,1830,1779.29,26.5,,
18:49:17,1832,1823.34,25.25,,
18:49:18,1833,1841.75,24.75,,
18:49:19,2079,2049.79,25.75,,
18:49:20,2143,2122.83,25.5,,
18:49:21,1814,1780.18,26,,
18:49:22,1826,1826,25,,
18:49:23,1824,1781.69,26.25,,
18:49:24,1828,1802.32,25.75,,
18:49:25,1829,1803.3,25.75,,
18:49:26,1828,1810.8,25.5,,
18:49:27,1828,1793.92,26,,
18:49:28,2231,2210,25.5,,
18:49:29,1991,1991,25,,
18:49:30,1817,1791.47,25.75,,
18:49:31,1821,1821,25,,
18:49:32,1826,1791.95,26,,
18:49:33,1830,1847.55,24.5,,
18:49:34,1832,1797.84,26,,
18:49:35,1825,1825,25,,
18:49:36,2041,1984.44,26.5,,
18:49:37,1986,1958.1,25.75,,
18:49:38,1816,1790.49,25.75,,
18:49:39,1823,1797.39,25.75,,
18:49:40,1824,1815.38,25.25,,
18:49:41,2229,2208.02,25.5,,
18:49:42,2267,2277.82,24.75,,
18:49:43,2019,1972.16,26.25,,
18:49:44,1810,1818.64,24.75,,
18:49:45,1818,1784.1,26,,
18:49:46,1817,1783.12,26,,
18:49:47,1820,1786.06,26,,
18:49:48,1818,1784.1,26,,
18:49:48,1827,1809.81,25.5,,
18:49:49,1821,1787.05,26,,
18:49:50,2109,2129.23,24.5,,
18:49:51,1871,1844.71,25.75,,
18:49:52,1822,1813.39,25.25,,
18:49:53,1822,1804.85,25.5,,
18:49:54,1823,1823,25,,
18:49:55,1823,1797.39,25.75,,
18:49:56,1829,1803.3,25.75,,
18:49:57,2174,2133.46,26,,
18:49:58,1817,1783.12,26,,
18:49:59,1819,1793.44,25.75,,
18:50:00,1825,1807.83,25.5,,
18:50:01,1822,1804.85,25.5,,
18:50:02,1825,1790.97,26,,
18:50:03,1861,1809.43,26.5,,
18:50:04,2180,2139.35,26,,
18:50:05,1812,1778.21,26,,
18:50:06,1816,1798.91,25.5,,
18:50:07,1815,1789.5,25.75,,
18:50:08,1818,1784.1,26,,
18:50:09,1816,1824.67,24.75,,
18:50:10,1816,1824.67,24.75,,
18:50:11,2150,2090.42,26.5,,
18:50:12,1805,1763.13,26.25,,
18:50:13,1809,1758.87,26.5,,
18:50:14,1811,1785.56,25.75,,
18:50:15,1811,1793.96,25.5,,
18:50:16,1817,1791.47,25.75,,
18:50:17,1827,1835.72,24.75,,
18:50:18,2078,2068.18,25.25,,
18:50:19,1812,1786.54,25.75,,
18:50:20,1809,1767.03,26.25,,
18:50:21,1818,1784.1,26,,
18:50:22,1820,1794.43,25.75,,
18:50:23,1817,1799.9,25.5,,
18:50:24,1818,1792.46,25.75,,
18:50:25,2154,2104.03,26.25,,
18:50:26,1907,1880.21,25.75,,
18:50:27,1811,1811,25,,
18:50:28,1812,1778.21,26,,
18:50:29,1818,1784.1,26,,
18:50:30,1821,1778.75,26.25,,
18:50:31,1818,1792.46,25.75,,
18:50:32,1821,1795.42,25.75,,
18:50:33,2208,2187.22,25.5,,
18:50:33,1820,1802.87,25.5,,
18:50:34,1807,1798.46,25.25,,
18:50:35,1809,1767.03,26.25,,
18:50:36,1817,1766.65,26.5,,
18:50:37,1809,1775.27,26,,
18:50:38,1821,1787.05,26,,
18:50:39,2182,2182,25,,
18:50:40,1808,1790.99,25.5,,
18:50:41,1813,1787.53,25.75,,
18:50:42,1969,1941.34,25.75,,
18:50:43,2029,2019.41,25.25,,
18:50:44,1810,1768.01,26.25,,
18:50:45,1817,1774.85,26.25,,
18:50:46,1811,1768.99,26.25,,
18:50:47,1807,1765.08,26.25,,
18:50:48,2196,2145.06,26.25,,
18:50:49,2194,2183.63,25.25,,
18:50:50,2197,2207.49,24.75,,
18:50:51,2206,2175.01,25.75,,
18:50:52,2209,2177.96,25.75,,
18:50:53,1804,1762.15,26.25,,
18:50:54,1802,1776.68,25.75,,
18:50:55,1804,1778.65,25.75,,
18:50:56,1810,1810,25,,
18:50:57,1917,1890.07,25.75,,
18:50:58,2124,2113.96,25.25,,
18:50:59,1808,1808,25,,
18:51:00,1814,1780.18,26,,
18:51:01,1812,1778.21,26,,
18:51:02,1812,1761.79,26.5,,
18:51:03,2211,2179.94,25.75,,
18:51:04,2217,2185.85,25.75,,
18:51:05,2218,2166.54,26.25,,
18:51:06,2237,2205.57,25.75,,
18:51:07,2040,2049.74,24.75,,
18:51:08,1937,1918.77,25.5,,
18:51:09,2207,2165.85,26,,
18:51:10,2208,2166.83,26,,
18:51:11,2210,2138.88,26.75,,
18:51:12,2201,2140.01,26.5,,
18:51:13,2210,2178.95,25.75,,
18:51:14,2221,2179.59,26,,
18:51:15,2220,2199.11,25.5,,
18:51:16,2223,2202.08,25.5,,
18:51:16,2226,2184.49,26,,
18:51:17,2226,2174.36,26.25,,
18:51:18,2229,2187.44,26,,
18:51:19,2174,2113.76,26.5,,
18:51:21,1788,1746.52,26.25,,
18:51:21,1798,1772.74,25.75,,
18:51:22,1798,1764.47,26,,
18:51:23,1801,1784.05,25.5,,
18:51:24,1826,1800.34,25.75,,
18:51:25,2063,2043.59,25.5,,
18:51:26,1806,1747.88,26.75,,
18:51:27,1808,1757.9,26.5,,
18:51:28,2201,2159.96,26,,
18:51:29,2218,2176.64,26,,
18:51:30,2039,2010.35,25.75,,
18:51:31,2088,2068.35,25.5,,
18:51:32,2147,2126.8,25.5,,
18:51:33,2141,2130.88,25.25,,
18:51:34,2132,2092.25,26,,
18:51:35,2143,2083.62,26.5,,
18:51:36,2133,2093.23,26,,
18:51:37,2136,2096.17,26,,
18:51:38,2136,2105.99,25.75,,
18:51:39,2131,2101.06,25.75,,
18:51:40,2135,2075.84,26.5,,
18:51:41,2155,2134.72,25.5,,
18:51:42,1869,1860.16,25.25,,
18:51:43,2111,2062.03,26.25,,
18:51:44,2128,2069.03,26.5,,
18:51:45,2128,2088.32,26,,
18:51:46,2125,2075.7,26.25,,
18:51:47,2134,2094.21,26,,
18:51:48,2135,2145.19,24.75,,
18:51:49,2135,2124.91,25.25,,
18:51:50,2137,2097.15,26,,
18:51:51,2133,2093.23,26,,
18:51:52,2146,2086.53,26.5,,
18:51:53,2144,2084.59,26.5,,
18:51:54,2149,2118.81,25.75,,
18:51:55,2159,2128.67,25.75,,
18:51:56,2158,2147.8,25.25,,
18:51:57,2164,2123.65,26,,
18:51:58,2168,2147.6,25.5,,
18:51:59,2168,2147.6,25.5,,
18:52:00,2169,2108.9,26.5,,
18:52:01,2170,2109.87,26.5,,
18:52:01,2180,2149.37,25.75,,
18:52:02,2178,2127.47,26.25,,
18:52:03,2181,2150.36,25.75,,
18:52:04,2186,2155.29,25.75,,
18:52:05,2183,2172.68,25.25,,
18:52:06,2188,2157.26,25.75,,
18:52:07,2189,2158.24,25.75,,
18:52:08,2192,2141.15,26.25,,
18:52:09,2190,2159.23,25.75,,
18:52:10,2196,2155.05,26,,
18:52:11,2193,2172.36,25.5,,
18:52:12,2195,2174.34,25.5,,
18:52:13,2197,2186.61,25.25,,
18:52:14,2201,2180.29,25.5,,
18:52:15,2202,2181.28,25.5,,
18:52:16,2205,2163.89,26,,
18:52:17,2205,2163.89,26,,
18:52:18,2206,2144.87,26.5,,
18:52:19,2211,2169.77,26,,
18:52:20,2207,2165.85,26,,
18:52:21,2211,2211,25,,
18:52:22,2216,2205.52,25.25,,
18:52:23,2213,2192.17,25.5,,
18:52:24,2212,2170.76,26,,
18:52:25,2217,2155.57,26.5,,
18:52:26,2211,2179.94,25.75,,
18:52:27,2218,2176.64,26,,
18:52:28,2218,2197.13,25.5,,
18:52:29,2217,2196.14,25.5,,
18:52:30,2229,2229,25,,
18:52:31,2230,2209.01,25.5,,
18:52:32,2236,2214.96,25.5,,
18:52:33,2241,2199.21,26,,
18:52:34,2246,2173.72,26.75,,
18:52:35,2255,2202.69,26.25,,
18:52:36,2261,2239.72,25.5,,
18:52:37,2260,2228.25,25.75,,
18:52:38,2262,2272.8,24.75,,
18:52:39,2266,2255.29,25.25,,
18:52:40,2271,2249.63,25.5,,
18:52:41,2272,2219.29,26.25,,
18:52:42,2277,2213.9,26.5,,
18:52:43,2275,2211.96,26.5,,
18:52:44,2272,2240.08,25.75,,
18:52:45,2277,2234.54,26,,
18:52:45,2271,2239.09,25.75,,
18:52:47,2268,2278.82,24.75,,
18:52:47,2262,2240.71,25.5,,
18:52:48,2263,2220.8,26,,
18:52:49,2260,2187.27,26.75,,
18:52:50,2251,2198.78,26.25,,
18:52:51,2254,2211.97,26,,
18:52:52,2253,2210.99,26,,
18:52:53,2247,2215.43,25.75,,
18:52:54,2248,2206.08,26,,
18:52:55,2244,2222.88,25.5,,
18:52:56,2243,2211.49,25.75,,
18:52:57,2241,2189.01,26.25,,
18:52:58,2240,2188.03,26.25,,
18:52:59,2240,2208.53,25.75,,
18:53:00,2237,2195.29,26,,
18:53:01,2238,2175.98,26.5,,
18:53:02,2241,2209.51,25.75,,
18:53:03,2243,2221.89,25.5,,
18:53:04,2241,2209.51,25.75,,
18:53:05,2240,2188.03,26.25,,
18:53:06,2237,2165.01,26.75,,
18:53:07,2237,2175.01,26.5,,
18:53:08,2240,2188.03,26.25,,
18:53:09,2234,2192.35,26,,
18:53:10,2236,2204.58,25.75,,
18:53:11,2237,2215.95,25.5,,
18:53:12,2237,2215.95,25.5,,
18:53:13,2237,2237,25,,
18:53:14,2234,2223.44,25.25,,
18:53:15,2238,2186.08,26.25,,
18:53:16,2236,2184.13,26.25,,
18:53:17,2242,2189.99,26.25,,
18:53:18,2241,2178.9,26.5,,
18:53:19,2241,2199.21,26,,
18:53:20,2241,2262.49,24.5,,
18:53:21,2244,2233.39,25.25,,
18:53:22,2241,2209.51,25.75,,
18:53:23,2243,2180.85,26.5,,
18:53:24,2234,2192.35,26,,
18:53:25,2235,2183.15,26.25,,
18:53:26,2239,2207.54,25.75,,
18:53:27,2243,2201.18,26,,
18:53:28,2242,2189.99,26.25,,
18:53:29,2245,2234.39,25.25,,
18:53:29,2237,2205.57,25.75,,
18:53:30,2239,2207.54,25.75,,
18:53:31,2234,2162.11,26.75,,
18:53:32,2238,2165.98,26.75,,
18:53:33,2238,2196.27,26,,
18:53:34,2242,2169.85,26.75,,
18:53:35,2246,2193.89,26.25,,
18:53:36,2244,2233.39,25.25,,
18:53:37,2240,2218.92,25.5,,
18:53:38,2241,2189.01,26.25,,
18:53:39,2241,2158.96,27,,
18:53:40,2244,2191.94,26.25,,
18:53:41,2236,2174.04,26.5,,
18:53:42,2242,2210.5,25.75,,
18:53:43,2245,2203.14,26,,
18:53:44,2240,2198.23,26,,
18:53:45,2242,2220.9,25.5,,
18:53:46,2242,2210.5,25.75,,
18:53:47,2240,2208.53,25.75,,
18:53:48,2246,2183.76,26.5,,
18:53:49,2242,2179.87,26.5,,
18:53:50,2241,2209.51,25.75,,
18:53:51,2241,2189.01,26.25,,
18:53:52,2243,2180.85,26.5,,
18:53:53,2244,2202.16,26,,
18:53:54,2244,2212.47,25.75,,
18:53:55,2247,2215.43,25.75,,
18:53:56,2245,2203.14,26,,
18:53:57,2251,2198.78,26.25,,
18:53:58,2248,2216.42,25.75,,
18:53:59,2251,2209.03,26,,
18:54:00,2249,2207.07,26,,
18:54:01,2254,2201.71,26.25,,
18:54:02,2249,2227.84,25.5,,
18:54:03,2248,2226.84,25.5,,
18:54:04,2248,2226.84,25.5,,
18:54:05,2251,2178.56,26.75,,
18:54:06,2255,2192.51,26.5,,
18:54:07,2255,2192.51,26.5,,
18:54:08,2260,2197.37,26.5,,
18:54:09,2256,2213.93,26,,
18:54:10,2258,2226.28,25.75,,
18:54:11,2260,2217.86,26,,
18:54:12,2260,2249.32,25.25,,
18:54:13,2262,2209.52,26.25,,
18:54:13,2259,2196.4,26.5,,
18:54:14,2261,2208.55,26.25,,
18:54:15,2261,2198.35,26.5,,
18:54:16,2262,2209.52,26.25,,
18:54:17,2263,2210.5,26.25,,
18:54:18,2261,2250.31,25.25,,
18:54:19,2262,2219.82,26,,
18:54:20,2262,2199.32,26.5,,
18:54:21,2263,2190.18,26.75,,
18:54:22,2262,2189.21,26.75,,
18:54:23,2264,2211.48,26.25,,
18:54:24,2267,2224.73,26,,
18:54:25,2263,2252.3,25.25,,
18:54:26,2263,2200.29,26.5,,
18:54:27,2262,2230.22,25.75,,
18:54:28,2265,2265,25,,
18:54:29,2266,2203.21,26.5,,
18:54:30,2267,2204.18,26.5,,
18:54:31,2268,2215.38,26.25,,
18:54:32,2263,2241.7,25.5,,
18:54:33,2270,2217.34,26.25,,
18:54:34,2270,2238.11,25.75,,
18:54:35,2273,2273,25,,
18:54:36,2266,2223.75,26,,
18:54:37,2274,2221.25,26.25,,
18:54:38,2272,2188.82,27,,
18:54:39,2277,2203.73,26.75,,
18:54:40,2276,2223.2,26.25,,
18:54:41,2277,2245.01,25.75,,
18:54:42,2278,2225.15,26.25,,
18:54:43,2278,2214.88,26.5,,
18:54:44,2282,2249.94,25.75,,
18:54:45,2282,2260.52,25.5,,
18:54:46,2284,2210.5,26.75,,
18:54:47,2285,2201.35,27,,
18:54:48,2285,2221.68,26.5,,
18:54:49,2283,2219.74,26.5,,
18:54:50,2286,2222.65,26.5,,
18:54:51,2284,2241.41,26,,
18:54:52,2286,2275.19,25.25,,
18:54:53,2289,2235.9,26.25,,
18:54:54,2288,2234.92,26.25,,
18:54:55,2293,2198.99,27.25,,
18:54:56,2290,2226.54,26.5,,
18:54:57,2290,2216.31,26.75,,
18:54:58,2290,2247.3,26,,
18:54:58,2293,2229.46,26.5,,
18:54:59,2290,2206.17,27,,
18:55:00,2294,2272.41,25.5,,
18:55:01,2293,2260.78,25.75,,
18:55:02,2297,2233.35,26.5,,
18:55:03,2298,2234.32,26.5,,
18:55:04,2296,2211.95,27,,
18:55:05,2298,2234.32,26.5,,
18:55:06,2298,2244.69,26.25,,
18:55:07,2303,2270.64,25.75,,
18:55:08,2300,2289.13,25.25,,
18:55:09,2301,2258.1,26,,
18:55:10,2299,2235.29,26.5,,
18:55:11,2304,2219.65,27,,
18:55:12,2302,2259.08,26,,
18:55:13,2304,2229.86,26.75,,
18:55:14,2310,2277.54,25.75,,
18:55:15,2301,2226.95,26.75,,
18:55:16,2308,2244.04,26.5,,
18:55:17,2309,2276.56,25.75,,
18:55:18,2310,2277.54,25.75,,
18:55:19,2305,2251.53,26.25,,
18:55:20,2314,2249.88,26.5,,
18:55:21,2308,2233.73,26.75,,
18:55:22,2313,2248.91,26.5,,
18:55:23,2316,2251.82,26.5,,
18:55:24,2317,2284.45,25.75,,
18:55:25,2318,2285.43,25.75,,
18:55:26,2316,2262.27,26.25,,
18:55:27,2319,2254.74,26.5,,
18:55:28,2319,2254.74,26.5,,
18:55:29,2317,2242.44,26.75,,
18:55:30,2316,2262.27,26.25,,
18:55:31,2318,2264.22,26.25,,
18:55:32,2320,2255.71,26.5,,
18:55:33,2316,2272.82,26,,
18:55:34,2310,2266.93,26,,
18:55:35,2311,2246.96,26.5,,
18:55:36,2317,2242.44,26.75,,
18:55:37,2316,2231.21,27,,
18:55:38,2321,2256.68,26.5,,
18:55:39,2324,2259.6,26.5,,
18:55:40,2321,2277.72,26,,
18:55:41,2324,2270.09,26.25,,
18:55:42,2325,2271.06,26.25,,
18:55:42,2326,2282.63,26,,
18:55:43,2328,2263.49,26.5,,
18:55:44,2324,2228.72,27.25,,
18:55:45,2323,2258.63,26.5,,
18:55:46,2328,2253.08,26.75,,
18:55:47,2327,2262.52,26.5,,
18:55:48,2327,2273.02,26.25,,
18:55:49,2331,2298.25,25.75,,
18:55:50,2330,2275.95,26.25,,
18:55:51,2326,2251.15,26.75,,
18:55:52,2327,2252.12,26.75,,
18:55:53,2326,2240.85,27,,
18:55:54,2328,2242.77,27,,
18:55:55,2325,2260.57,26.5,,
18:55:56,2326,2272.04,26.25,,
18:55:57,2325,2271.06,26.25,,
18:55:58,2328,2253.08,26.75,,
18:55:59,2326,2282.63,26,,
18:56:00,2330,2275.95,26.25,,
18:56:01,2326,2220.53,27.5,,
18:56:02,2328,2253.08,26.75,,
18:56:03,2330,2265.44,26.5,,
18:56:04,2324,2249.21,26.75,,
18:56:05,2326,2240.85,27,,
18:56:06,2327,2283.61,26,,
18:56:07,2332,2299.24,25.75,,
18:56:08,2329,2296.28,25.75,,
18:56:09,2327,2241.81,27,,
18:56:10,2332,2246.63,27,,
18:56:11,2330,2234.48,27.25,,
18:56:12,2331,2276.92,26.25,,
18:56:13,2328,2263.49,26.5,,
18:56:14,2330,2255.02,26.75,,
18:56:15,2325,2260.57,26.5,,
18:56:16,2333,2289.5,26,,
18:56:17,2329,2285.57,26,,
18:56:18,2331,2225.3,27.5,,
18:56:19,2332,2256.96,26.75,,
18:56:20,2331,2235.43,27.25,,
18:56:21,2327,2231.6,27.25,,
18:56:22,2333,2278.88,26.25,,
18:56:23,2329,2285.57,26,,
18:56:24,2327,2283.61,26,,
18:56:25,2332,2256.96,26.75,,
18:56:25,2332,2256.96,26.75,,
18:56:26,2332,2236.39,27.25,,
18:56:27,2331,2255.99,26.75,,
18:56:28,2330,2265.44,26.5,,
18:56:29,2335,2270.3,26.5,,
18:56:30,2332,2267.38,26.5,,
18:56:31,2335,2249.52,27,,
18:56:32,2335,2291.46,26,,
18:56:33,2337,2293.42,26,,
18:56:34,2335,2259.86,26.75,,
18:56:35,2340,2244.07,27.25,,
18:56:36,2336,2250.48,27,,
18:56:37,2339,2232.94,27.5,,
18:56:38,2339,2274.19,26.5,,
18:56:39,2339,2274.19,26.5,,
18:56:40,2341,2286.69,26.25,,
18:56:41,2342,2277.1,26.5,,
18:56:42,2341,2255.3,27,,
18:56:43,2338,2231.98,27.5,,
18:56:44,2342,2266.63,26.75,,
18:56:45,2343,2257.23,27,,
18:56:46,2338,2273.21,26.5,,
18:56:47,2342,2287.67,26.25,,
18:56:48,2339,2274.19,26.5,,
18:56:49,2332,2267.38,26.5,,
18:56:50,2333,2257.92,26.75,,
18:56:51,2334,2248.55,27,,
18:56:52,2333,2237.35,27.25,,
18:56:53,2332,2246.63,27,,
18:56:54,2331,2266.41,26.5,,
18:56:55,2337,2251.44,27,,
18:56:56,2333,2278.88,26.25,,
18:56:57,2327,2283.61,26,,
18:56:58,2331,2287.54,26,,
18:56:59,2330,2255.02,26.75,,
18:57:00,2334,2238.31,27.25,,
18:57:01,2332,2246.63,27,,
18:57:02,2335,2249.52,27,,
18:57:03,2332,2246.63,27,,
18:57:04,2334,2269.32,26.5,,
18:57:05,2331,2266.41,26.5,,
18:57:06,2332,2288.52,26,,
18:57:07,2334,2258.89,26.75,,
18:57:08,2329,2243.74,27,,
18:57:09,2327,2221.48,27.5,,
18:57:09,2328,2242.77,27,,
18:57:10,2330,2265.44,26.5,,
18:57:11,2330,2255.02,26.75,,
18:57:12,2329,2254.05,26.75,,
18:57:13,2333,2278.88,26.25,,
18:57:14,2335,2270.3,26.5,,
18:57:15,2333,2247.59,27,,
18:57:16,2330,2224.34,27.5,,
18:57:17,2330,2224.34,27.5,,
18:57:18,2328,2242.77,27,,
18:57:19,2329,2254.05,26.75,,
18:57:20,2326,2240.85,27,,
18:57:21,2327,2294.31,25.75,,
18:57:22,2329,2264.46,26.5,,
18:57:23,2327,2231.6,27.25,,
18:57:24,2326,2220.53,27.5,,
18:57:25,2327,2231.6,27.25,,
18:57:26,2327,2231.6,27.25,,
18:57:27,2329,2264.46,26.5,,
18:57:28,2328,2253.08,26.75,,
18:57:29,2330,2275.95,26.25,,
18:57:30,2333,2268.35,26.5,,
18:57:31,1980,1943.08,26,,
18:57:32,2336,2260.83,26.75,,
18:57:33,2337,2241.19,27.25,,
18:57:34,2341,2234.84,27.5,,
18:57:35,2344,2258.19,27,,
18:57:36,2342,2235.8,27.5,,
18:57:37,2345,2259.15,27,,
18:57:38,2336,2314.02,25.5,,
18:57:39,2337,2293.42,26,,
18:57:40,2334,2238.31,27.25,,
18:57:41,2325,2229.68,27.25,,
18:57:42,2323,2227.76,27.25,,
18:57:43,2334,2248.55,27,,
18:57:44,2326,2261.55,26.5,,
18:57:45,2338,2252.41,27,,
18:57:46,2334,2248.55,27,,
18:57:47,2334,2279.85,26.25,,
18:57:48,2331,2266.41,26.5,,
18:57:49,2333,2257.92,26.75,,
18:57:50,2336,2240.23,27.25,,
18:57:51,2337,2272.24,26.5,,
18:57:52,2341,2255.3,27,,
18:57:53,2343,2236.75,27.5,,
18:57:53,2340,2264.7,26.75,,
18:57:55,2344,2321.94,25.5,,
18:57:55,2345,2290.6,26.25,,
18:57:56,2341,2245.03,27.25,,
18:57:57,2341,2255.3,27,,
18:57:58,2341,2265.67,26.75,,
18:57:59,2341,2245.03,27.25,,
18:58:00,2341,2265.67,26.75,,
18:58:01,2341,2234.84,27.5,,
18:58:02,2340,2285.71,26.25,,
18:58:03,2340,2307.12,25.75,,
18:58:04,2338,2273.21,26.5,,
18:58:05,2335,2259.86,26.75,,
18:58:06,2336,2240.23,27.25,,
18:58:07,2339,2232.94,27.5,,
18:58:08,2340,2233.89,27.5,,
18:58:09,2339,2232.94,27.5,,
18:58:10,2340,2254.34,27,,
18:58:11,2337,2272.24,26.5,,
18:58:12,2337,2251.44,27,,
18:58:13,2340,2244.07,27.25,,
18:58:14,2338,2221.91,27.75,,
18:58:15,2340,2233.89,27.5,,
18:58:16,2340,2254.34,27,,
18:58:17,2348,2262.04,27,,
18:58:18,2339,2253.37,27,,
18:58:19,2345,2280.02,26.5,,
18:58:20,2344,2279.05,26.5,,
18:58:21,2342,2266.63,26.75,,
18:58:22,2342,2256.26,27,,
18:58:23,2338,2221.91,27.75,,
18:58:24,2344,2227.61,27.75,,
18:58:25,2342,2245.98,27.25,,
18:58:26,2343,2236.75,27.5,,
18:58:27,2341,2255.3,27,,
18:58:28,2341,2255.3,27,,
18:58:29,2340,2254.34,27,,
18:58:30,2340,2264.7,26.75,,
18:58:31,2341,2234.84,27.5,,
18:58:32,2336,2220,27.75,,
18:58:33,2338,2262.76,26.75,,
18:58:34,2336,2250.48,27,,
18:58:35,2337,2231.03,27.5,,
18:58:36,2339,2284.74,26.25,,
18:58:37,2340,2296.37,26,,
18:58:37,2339,2253.37,27,,
18:58:38,2342,2266.63,26.75,,
18:58:39,2346,2239.62,27.5,,
18:58:40,2347,2250.78,27.25,,
18:58:41,1907,1828.82,27.25,,
18:58:42,2347,2271.47,26.75,,
18:58:43,2348,2262.04,27,,
18:58:44,2336,2230.07,27.5,,
18:58:45,2334,2258.89,26.75,,
18:58:46,1746,1697.62,26.5,,
18:58:47,1388,1331.1,27.25,,
18:58:48,2313,2198.15,27.75,,
18:58:49,2239,2137.47,27.5,,
18:58:50,2302,2187.69,27.75,,
18:58:51,2294,2220.18,26.75,,
18:58:52,1113,1072.25,27,,
18:58:53,1568,1545.97,25.75,,
18:58:54,1345,1313.8,26.25,,
18:58:55,1624,1550.36,27.5,,
18:58:56,2276,2143.63,28.25,,
18:58:57,2287,2173.44,27.75,,
18:58:58,2280,2186.53,27.25,,
18:58:59,2282,2229.06,26.25,,
18:59:00,2288,2204.24,27,,
18:59:01,2283,2189.4,27.25,,
18:59:02,2284,2231.01,26.25,,
18:59:03,2286,2232.97,26.25,,
18:59:04,2281,2177.57,27.5,,
18:59:05,2281,2148.34,28.25,,
18:59:06,2276,2162.98,27.75,,
18:59:07,2274,2180.77,27.25,,
18:59:08,2268,2184.97,27,,
18:59:09,2264,2171.18,27.25,,
18:59:10,2264,2181.12,27,,
18:59:11,2259,2166.39,27.25,,
18:59:12,2269,2175.98,27.25,,
18:59:13,2272,2139.86,28.25,,
18:59:14,2283,2179.47,27.5,,
18:59:15,2288,2164.62,28,,
18:59:16,2249,2176.63,26.75,,
18:59:17,2265,2142.86,28,,
18:59:18,2251,2129.61,28,,
18:59:19,2284,2210.5,26.75,,
18:59:20,1831,1763.97,27,,
18:59:21,2028,1927.3,27.75,,
18:59:21,2016,1915.89,27.75,,
18:59:22,2023,1913.91,28,,
18:59:23,2024,1941.02,27.25,,
18:59:24,2021,1920.65,27.75,,
18:59:25,2028,1944.86,27.25,,
18:59:26,2032,1984.86,26.25,,
18:59:27,2042,1994.63,26.25,,
18:59:28,2051,1949.16,27.75,,
18:59:29,2068,1956.48,28,,
18:59:30,1570,1505.63,27.25,,
18:59:31,1524,1454.89,27.5,,
18:59:32,1517,1474.96,26.5,,
18:59:33,1518,1462.43,27,,
18:59:34,1520,1451.07,27.5,,
18:59:35,1520,1464.35,27,,
18:59:36,1524,1474.96,26.75,,
18:59:37,1524,1468.21,27,,
18:59:38,1522,1452.98,27.5,,
18:59:39,1524,1454.89,27.5,,
18:59:40,1523,1453.94,27.5,,
18:59:41,1525,1455.85,27.5,,
18:59:42,1528,1465.36,27.25,,
18:59:43,1522,1486.69,26.25,,
18:59:44,1523,1467.24,27,,
18:59:45,1526,1456.8,27.5,,
18:59:46,1523,1460.56,27.25,,
18:59:47,1527,1451.18,27.75,,
18:59:48,1529,1453.08,27.75,,
18:59:49,1531,1481.73,26.75,,
18:59:50,1537,1487.54,26.75,,
18:59:51,1532,1475.92,27,,
18:59:52,1531,1474.95,27,,
18:59:53,1532,1469.19,27.25,,
18:59:54,1525,1469.17,27,,
18:59:55,1626,1552.27,27.5,,
18:59:56,1386,1317.18,27.75,,
18:59:57,1398,1334.61,27.5,,
18:59:58,1375,1312.65,27.5,,
18:59:59,2003,1920.88,27.25,,
19:00:00,1820,1761.43,26.75,,
19:00:01,1976,1912.41,26.75,,
19:00:02,1989,1916.18,27,,
19:00:03,1995,1878.97,28.25,,
19:00:04,1995,1904.53,27.5,,
19:00:05,2010,1927.6,27.25,,
19:00:06,2020,1928.4,27.5,,
19:00:06,2030,1929.2,27.75,,
19:00:07,2037,1971.45,26.75,,
19:00:08,2049,1973.99,27,,
19:00:09,2045,1943.45,27.75,,
19:00:10,2046,1944.4,27.75,,
19:00:11,2048,1928.89,28.25,,
19:00:12,2055,1935.48,28.25,,
19:00:13,2056,1953.91,27.75,,
19:00:14,2055,1952.96,27.75,,
19:00:15,2057,1963.72,27.5,,
19:00:16,2053,1968.83,27.25,,
19:00:17,2053,1968.83,27.25,,
19:00:18,2057,1981.7,27,,
19:00:19,2055,1926.86,28.5,,
19:00:20,2060,1975.55,27.25,,
19:00:21,2056,1953.91,27.75,,
19:00:22,2057,1937.37,28.25,,
